surface,molecule,functional,status,note,E_ads_SPE,complex_directory,complex_NSW,slab_directory,molecule_directory,E_complex,E_slab_relaxed,E_molecule_relaxed,slab_NSW,molecule_NSW,matching_slab_references,matching_molecule_references,selected
Pt100,propanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.00107172,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_propanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE_D3,-460.59029022,-396.10713444,-63.48208406,1000,500,2,1,true
Pt100,propanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.95469531,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_propanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/r2scan,-3332.83491013,-3264.89675744,-66.98345738,1000,500,2,1,true
Pt100,propene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-1.67591913,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_propene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-412.6855876,-362.34210999,-48.66755848,1000,500,2,1,true
Pt100,propene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-2.21286594,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_propene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-447.02786706,-396.10713444,-48.70786668,1000,500,2,1,true
Pt100,propene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-2.36643193,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt100_propene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt100_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/r2scan,-3318.32607815,-3264.89675744,-51.06288878,1000,500,2,1,true
Pt110,CO2,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.65463592,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Pt110_CO2/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/PBE,-372.2677793,-348.65294816,-22.96019522,1000,500,2,1,true
Pt110,CO2,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.12143096,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Pt110_CO2/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/r2scan,-3275.75642807,-3249.06599823,-25.56899888,1000,500,2,1,true
Pt110,ethane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.21087791,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt110_ethane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE,-389.36351997,-348.65294816,-40.4996939,1000,500,2,2,true
Pt110,ethane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.85041813,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt110_ethane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE_D3,-417.46623687,-376.08974296,-40.52607578,1000,500,2,2,true
Pt110,ethane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.99948525,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt110_ethane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/r2scan,-3292.32115472,-3249.06599823,-42.25567124,1000,500,2,2,true
Pt110,ethanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.00990790,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt110_ethanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE,-395.53879707,-348.65294816,-46.87594101,1000,500,2,2,true
Pt110,ethanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.72288365,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt110_ethanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE_D3,-423.73768417,-376.08974296,-46.92505756,1000,500,2,2,true
Pt110,ethanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.81565666,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt110_ethanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/r2scan,-3299.51708856,-3249.06599823,-49.63543367,1000,500,2,2,true
Pt110,ethene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-1.72872030,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt110_ethene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE,-382.35234192,-348.65294816,-31.97067346,1000,500,2,3,true
Pt110,ethene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-2.30178835,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt110_ethene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE_D3,-410.37422569,-376.08974296,-31.98269438,1000,500,2,3,true
Pt110,ethene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-2.58580274,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt110_ethene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/r2scan,-3285.20034711,-3249.06599823,-33.54854614,1000,500,2,3,true
Pt110,glycerol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.50905547,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_glycerol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE,-425.41623078,-348.65294816,-76.25422715,1000,500,2,1,true
Pt110,glycerol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.63072904,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_glycerol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE_D3,-454.12752767,-376.08974296,-76.40705567,1000,500,2,1,true
Pt110,glycerol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.51706942,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_glycerol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/r2scan,-3332.48183672,-3249.06599823,-81.89876907,1000,500,2,1,true
Pt110,isopropanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.10447466,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_isopropanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE,-412.29186385,-348.65294816,-63.53444103,1000,500,2,1,true
Pt110,isopropanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.99332251,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_isopropanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-440.71592861,-376.08974296,-63.63286314,1000,500,2,1,true
Pt110,isopropanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.97185689,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_isopropanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/r2scan,-3317.1914475,-3249.06599823,-67.15359238,1000,500,2,1,true
Pt110,propane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.01759949,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_propane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE,-405.69844828,-348.65294816,-57.02790063,1000,500,2,1,true
Pt110,propane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.78748756,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_propane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE_D3,-433.97053585,-376.08974296,-57.09330533,1000,500,2,1,true
Pt110,propane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.84893299,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_propane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/r2scan,-3309.52672195,-3249.06599823,-59.61179073,1000,500,2,1,true
Pt110,propanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.07578975,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_propanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-411.96595983,-348.65294816,-63.38880142,1000,500,2,1,true
Pt110,propanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.78796239,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_propanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE_D3,-440.35978941,-376.08974296,-63.48208406,1000,500,2,1,true
Pt110,propanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.77480827,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_propanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/r2scan,-3316.82426388,-3249.06599823,-66.98345738,1000,500,2,1,true
Pt110,propene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-1.11063392,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_propene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-398.43114056,-348.65294816,-48.66755848,1000,500,2,1,true
Pt110,propene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.93683255,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_propene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-426.73444219,-376.08974296,-48.70786668,1000,500,2,1,true
Pt110,propene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-2.04605368,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt110_propene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Pt110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/r2scan,-3302.17494069,-3249.06599823,-51.06288878,1000,500,2,1,true
Pt111,CO2,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.21562718,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Pt111_CO2/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/beef_vdw,-193.98671372,-175.85046172,-17.92062482,1000,500,2,1,true
Pt111,CO2,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.03106537,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Pt111_CO2/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/PBE,-394.56250113,-371.63337128,-22.96019522,1000,500,2,1,true
Pt111,CO2,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.13998386,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C1/Pt111_CO2/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/r2scan,-3300.69874554,-3275.26973052,-25.56899888,1000,500,2,1,true
Pt111,ethane,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,0.19564684,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethane/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/beef_vdw,-213.88402511,-175.85046172,-38.22921023,1000,500,2,2,true
Pt111,ethane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.56743072,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE,-411.56563446,-371.63337128,-40.4996939,1000,500,2,2,true
Pt111,ethane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.44449806,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE_D3,-447.13415062,-407.0525729,-40.52607578,1000,500,2,2,true
Pt111,ethane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.66524320,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/r2scan,-3316.86015856,-3275.26973052,-42.25567124,1000,500,2,2,true
Pt111,ethanol,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.01219864,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/beef_vdw,-218.60848645,-175.85046172,-42.74582609,1000,500,2,2,true
Pt111,ethanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.37293926,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE,-418.13637303,-371.63337128,-46.87594101,1000,500,2,2,true
Pt111,ethanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.14638342,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE_D3,-453.83124704,-407.0525729,-46.92505756,1000,500,2,2,true
Pt111,ethanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.44052857,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/r2scan,-3324.46463562,-3275.26973052,-49.63543367,1000,500,2,2,true
Pt111,ethene,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-1.04972668,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethene/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/beef_vdw,-206.48185603,-175.85046172,-29.58166763,1000,500,2,3,true
Pt111,ethene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.89216414,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE,-404.49620888,-371.63337128,-31.97067346,1000,500,2,3,true
Pt111,ethene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.04139411,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE_D3,-440.07666139,-407.0525729,-31.98269438,1000,500,2,3,true
Pt111,ethene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.91528314,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C2/Pt111_ethene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/r2scan,-3309.7335598,-3275.26973052,-33.54854614,1000,500,2,3,true
Pt111,glycerol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.19795333,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt111_glycerol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE,-447.6896451,-371.63337128,-76.25422715,1000,500,2,1,true
Pt111,glycerol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.36437840,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt111_glycerol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE_D3,-483.82400697,-407.0525729,-76.40705567,1000,500,2,1,true
Pt111,glycerol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.19328926,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt111_glycerol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/r2scan,-3356.97521033,-3275.26973052,-81.89876907,1000,500,2,1,true
Pt111,isopropanol,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.06529251,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt111_isopropanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/beef_vdw,-234.13209868,-175.85046172,-58.21634445,1000,500,2,1,true
Pt111,isopropanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.40096131,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt111_isopropanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE,-434.766851,-371.63337128,-63.53444103,1000,500,2,1,true
Pt111,isopropanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.10068048,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pt111_isopropanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-470.58475556,-407.0525729,-63.63286314,1000,500,2,1,true
