surface,molecule,functional,E_ads_ML,E_ads_relaxed,E_ads_SPE,relaxed_status,SPE_status,completion_job_directory,relaxed_energy_review,SPE_energy_review,dft_contact_available,required_CONTCAR
Cu111,ethene,r2scan,,,0.105,potential_mismatch,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_96724abedd/r2scan,False,False,True,
Cu111,ethene,beef_vdw,,-0.319,-0.229,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_11f50e50d8/beef_vdw,False,False,True,
Cu111,formaldehyde,pbe,,-0.091,-0.068,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_28f90def6e/pbe,False,False,True,
Cu111,formaldehyde,pbe_d3,,-0.406,-0.181,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_6058af94f0/pbe_d3,False,False,True,
Cu111,formaldehyde,r2scan,,,0.046,potential_mismatch,available,,False,False,True,
Cu111,formaldehyde,beef_vdw,,-0.328,-0.23,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_11f50e50d8/beef_vdw,False,False,True,
Cu111,formic_acid,pbe,,,-0.128,error,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Cu111_formic_acid/singlepoint/PBE/fully_relaxed/CONTCAR
Cu111,formic_acid,pbe_d3,,,-0.33,error,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Cu111_formic_acid/singlepoint/PBE/fully_relaxed/CONTCAR
Cu111,formic_acid,r2scan,,,-0.017,error,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Cu111_formic_acid/singlepoint/PBE/fully_relaxed/CONTCAR
Cu111,formic_acid,beef_vdw,,,-0.303,error,available,,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Cu111_formic_acid/singlepoint/PBE/fully_relaxed/CONTCAR
Cu111,isopropanol,pbe,,,-0.132,no matching Perlmutter calculation,available,,False,False,True,
Cu111,isopropanol,pbe_d3,,,-0.515,no matching Perlmutter calculation,available,,False,False,True,
Cu111,isopropanol,r2scan,,,-0.098,no matching Perlmutter calculation,available,,False,False,True,
Cu111,isopropanol,beef_vdw,,,-0.483,no matching Perlmutter calculation,available,,False,False,True,
Cu111,methane,pbe,,-0.012,-0.003,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_28f90def6e/pbe,False,False,True,
Cu111,methane,pbe_d3,,-0.276,-0.111,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_6058af94f0/pbe_d3,False,False,True,
Cu111,methane,r2scan,,-0.06,0.152,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_96724abedd/r2scan,False,False,True,
Cu111,methane,beef_vdw,,-0.204,-0.135,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_11f50e50d8/beef_vdw,False,False,True,
Cu111,methanol,pbe,,,-0.155,error,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_28f90def6e/pbe,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Cu111_methanol/singlepoint/PBE_D3/fully_relaxed/CONTCAR
Cu111,methanol,pbe_d3,,,-0.369,error,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_6058af94f0/pbe_d3,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Cu111_methanol/singlepoint/PBE_D3/fully_relaxed/CONTCAR
Cu111,methanol,r2scan,,,-0.114,error,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_96724abedd/r2scan,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Cu111_methanol/singlepoint/PBE_D3/fully_relaxed/CONTCAR
Cu111,methanol,beef_vdw,,,-0.336,error,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Cu111_11f50e50d8/beef_vdw,False,False,False,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Cu111_methanol/singlepoint/PBE_D3/fully_relaxed/CONTCAR
Cu111,propane,pbe,,,-0.017,no matching Perlmutter calculation,available,,False,False,True,
Cu111,propane,pbe_d3,,,-0.334,no matching Perlmutter calculation,available,,False,False,True,
Cu111,propane,r2scan,,,0.113,no matching Perlmutter calculation,available,,False,False,True,
Cu111,propane,beef_vdw,,,-0.326,no matching Perlmutter calculation,available,,False,False,True,
Cu111,propanol,pbe,,,-0.167,no matching Perlmutter calculation,available,,False,False,True,
Cu111,propanol,pbe_d3,,,-0.581,no matching Perlmutter calculation,available,,False,False,True,
Cu111,propanol,r2scan,,,-0.146,no matching Perlmutter calculation,available,,False,False,True,
Cu111,propanol,beef_vdw,,,-0.517,no matching Perlmutter calculation,available,,False,False,True,
Cu111,propene,pbe,,,-0.042,no matching Perlmutter calculation,available,,False,False,True,
Cu111,propene,pbe_d3,,,-0.294,no matching Perlmutter calculation,available,,False,False,True,
Cu111,propene,r2scan,,,0.089,no matching Perlmutter calculation,available,,False,False,True,
Cu111,propene,beef_vdw,,,-0.307,no matching Perlmutter calculation,available,,False,False,True,
Ir100,CH3,pbe,-2.89,-2.181,-2.08,available,available,,False,False,True,
Ir100,CH3,pbe_d3,-2.89,-2.456,-2.365,available,available,,False,False,True,
Ir100,CH3,r2scan,-2.89,,,refs unverified,refs unverified,,False,False,True,
Ir100,CH3,beef_vdw,-2.89,-2.26,-2.101,available,available,,False,False,True,
Ir100,CO,pbe,-2.7,-2.232,-2.157,available,available,,False,False,True,
Ir100,CO,pbe_d3,-2.7,-2.488,-2.394,available,available,,False,False,True,
Ir100,CO,r2scan,-2.7,,,refs unverified,refs unverified,,False,False,True,
Ir100,CO,beef_vdw,-2.7,-2.131,-2.002,available,available,,False,False,True,
Ir100,CO2,pbe,-0.37,-0.024,0.036,available,available,,False,False,True,
Ir100,CO2,pbe_d3,-0.37,,,unconverged,reference_unavailable,,False,False,True,
Ir100,CO2,r2scan,-0.37,,,refs unverified,complex_unconverged,,False,False,True,
Ir100,CO2,beef_vdw,-0.37,-0.267,,available,refs unverified,,False,False,True,
Ir100,DME,pbe,-0.48,-0.359,-0.307,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE,False,False,True,
Ir100,DME,pbe_d3,-0.48,-0.915,-0.838,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE_D3,False,False,True,
Ir100,DME,r2scan,-0.48,,,refs unverified,refs unverified,,False,False,True,
Ir100,DME,beef_vdw,-0.48,-0.736,-0.615,available,available,,False,False,True,
Ir100,H2O,pbe,-0.86,-0.488,-0.413,available,available,,False,False,True,
Ir100,H2O,pbe_d3,-0.86,-0.706,-0.619,available,available,,False,False,True,
Ir100,H2O,r2scan,-0.86,,,refs unverified,refs unverified,,False,False,True,
Ir100,H2O,beef_vdw,-0.86,-0.542,-0.378,available,available,,False,False,True,
Ir100,H2S,pbe,-2.86,-2.603,-2.528,available,available,,False,False,True,
Ir100,H2S,pbe_d3,-2.86,-3.086,-2.996,available,available,,False,False,True,
Ir100,H2S,r2scan,-2.86,,,refs unverified,refs unverified,,False,False,True,
Ir100,H2S,beef_vdw,-2.86,-2.591,-2.459,available,available,,False,False,True,
Ir100,N2,pbe,-0.79,-0.81,-0.747,available,available,,False,False,True,
Ir100,N2,pbe_d3,-0.79,-1.057,-0.986,available,available,,False,False,True,
Ir100,N2,r2scan,-0.79,,,refs unverified,refs unverified,,False,False,True,
Ir100,N2,beef_vdw,-0.79,-0.805,-0.69,available,available,,False,False,True,
Ir100,NH3,pbe,-1.7,-1.29,-1.21,available,available,,False,False,True,
Ir100,NH3,pbe_d3,-1.7,-1.585,-1.509,available,available,,False,False,True,
Ir100,NH3,r2scan,-1.7,,,refs unverified,refs unverified,,False,False,True,
Ir100,NH3,beef_vdw,-1.7,-1.332,-1.182,available,available,,False,False,True,
Ir100,NO,pbe,-2.83,-3.067,-2.999,available,available,,False,False,True,
Ir100,NO,pbe_d3,-2.83,-3.309,-3.218,available,available,,False,False,True,
Ir100,NO,r2scan,-2.83,,,unconverged,reference_unavailable,,False,False,True,
Ir100,NO,beef_vdw,-2.83,-9.599,-9.484,available; energy review,available; energy review,,True,True,True,
Ir100,SO2,pbe,-2.12,-2.254,-2.128,available,available,,False,False,True,
Ir100,SO2,pbe_d3,-2.12,-2.783,-2.661,available,available,,False,False,True,
Ir100,SO2,r2scan,-2.12,,,refs unverified,refs unverified,,False,False,True,
Ir100,SO2,beef_vdw,-2.12,-2.264,-2.088,available,available,,False,False,True,
Ir100,acetaldehyde,pbe,-0.74,-0.586,-0.515,available,available,,False,False,True,
Ir100,acetaldehyde,pbe_d3,-0.74,-0.946,-0.865,available,available,,False,False,True,
Ir100,acetaldehyde,r2scan,-0.74,,,refs unverified,refs unverified,,False,False,True,
Ir100,acetaldehyde,beef_vdw,-0.74,-0.77,-0.641,available,available,,False,False,True,
Ir100,acetic_acid,pbe,-1.04,,,unconverged,reference_unavailable,,False,False,True,
Ir100,acetic_acid,pbe_d3,-1.04,,,unconverged,reference_unavailable,,False,False,True,
Ir100,acetic_acid,r2scan,-1.04,,,refs unverified,refs unverified,,False,False,True,
Ir100,acetic_acid,beef_vdw,-1.04,-0.902,-0.652,available,available,,False,False,True,
Ir100,ethane,pbe,-0.45,-0.003,0.078,available,available,,False,False,True,
Ir100,ethane,pbe_d3,-0.45,-0.383,-0.309,available,available,,False,False,True,
Ir100,ethane,r2scan,-0.45,,,refs unverified,refs unverified,/pscratch/sd/j/jcho5/VASP/completion_runs/site_gapfill_20260914/spe/C2H6_Ir100/r2scan,False,False,True,
Ir100,ethane,beef_vdw,-0.45,-0.313,-0.18,available,available,,False,False,True,
Ir100,ethanol,pbe,-0.79,-0.533,-0.456,available,available,,False,False,True,
Ir100,ethanol,pbe_d3,-0.79,-1.031,-0.95,available,available,,False,False,True,
Ir100,ethanol,r2scan,-0.79,,,refs unverified,refs unverified,,False,False,True,
Ir100,ethanol,beef_vdw,-0.79,-0.828,-0.672,available,available,,False,False,True,
Ir100,ethene,pbe,-2.16,-1.407,-1.274,available,available,,False,False,True,
Ir100,ethene,pbe_d3,-2.16,-1.937,-1.78,available,available,,False,False,True,
Ir100,ethene,r2scan,-2.16,,,refs unverified,refs unverified,/pscratch/sd/j/jcho5/VASP/completion_runs/site_gapfill_20260914/slab/C2H4_Ir100/r2scan,False,False,True,
Ir100,ethene,beef_vdw,-2.16,-1.381,-1.124,available,available,,False,False,True,
Ir100,formaldehyde,pbe,-1.75,-1.32,-1.209,available,available,,False,False,True,
Ir100,formaldehyde,pbe_d3,-1.75,-1.657,-1.539,available,available,,False,False,True,
Ir100,formaldehyde,r2scan,-1.75,,,refs unverified,refs unverified,,False,False,True,
Ir100,formaldehyde,beef_vdw,-1.75,-1.333,,available,complex_unconverged,,False,False,True,
Ir100,formic_acid,pbe,-1.02,-0.66,-0.441,available,available,,False,False,True,
Ir100,formic_acid,pbe_d3,-1.02,-1.032,-0.826,available,available,,False,False,True,
Ir100,formic_acid,r2scan,-1.02,,,refs unverified,refs unverified,,False,False,True,
Ir100,formic_acid,beef_vdw,-1.02,-0.797,-0.468,available,available,,False,False,True,
Ir100,methane,pbe,-0.6,-0.0,0.123,available,available,,False,False,True,
Ir100,methane,pbe_d3,-0.6,-0.2,-0.126,available,available,,False,False,True,
Ir100,methane,r2scan,-0.6,,,unconverged,complex_unconverged,,False,False,True,
Ir100,methane,beef_vdw,-0.6,-0.204,-0.04,available,available,,False,False,True,
Ir100,methanol,pbe,-0.77,-0.535,-0.466,available,available,,False,False,True,
Ir100,methanol,pbe_d3,-0.77,-0.912,-0.836,available,available,,False,False,True,
Ir100,methanol,r2scan,-0.77,,,refs unverified,refs unverified,,False,False,True,
Ir100,methanol,beef_vdw,-0.77,-0.746,-0.595,available,available,,False,False,True,
Ir110,CH3,pbe,-2.93,-2.378,-2.284,available,available,,False,False,True,
Ir110,CH3,pbe_d3,-2.93,-2.625,-2.505,available,available,,False,False,True,
Ir110,CH3,r2scan,-2.93,-2.274,-2.181,available,available,,False,False,True,
Ir110,CH3,beef_vdw,-2.93,-2.43,-2.351,available,available,,False,False,True,
Ir110,CO,pbe,-2.77,-2.322,-2.153,available,available,,False,False,True,
Ir110,CO,pbe_d3,-2.77,-2.532,-2.356,available,available,,False,False,True,
Ir110,CO,r2scan,-2.77,,-1.942,refs unverified,available,,False,False,True,
Ir110,CO,beef_vdw,-2.77,-2.209,-2.049,available,available,,False,False,True,
Ir110,CO2,pbe,-0.43,-0.041,0.014,available,available,,False,False,True,
Ir110,CO2,pbe_d3,-0.43,,,unconverged,reference_unavailable,,False,False,True,
Ir110,CO2,r2scan,-0.43,-0.12,-0.059,available,available,,False,False,True,
Ir110,CO2,beef_vdw,-0.43,-0.307,-0.266,available,available,,False,False,True,
Ir110,DME,pbe,-0.64,-0.555,-0.496,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE,False,False,True,
Ir110,DME,pbe_d3,-0.64,-1.124,-1.01,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE_D3,False,False,True,
Ir110,DME,r2scan,-0.64,-0.751,-0.695,available,available,,False,False,True,
Ir110,DME,beef_vdw,-0.64,-0.952,-0.891,available,available,,False,False,True,
Ir110,H2O,pbe,-1.01,-0.612,-0.548,available,available,,False,False,True,
Ir110,H2O,pbe_d3,-1.01,-0.859,-0.751,available,available,,False,False,True,
Ir110,H2O,r2scan,-1.01,-0.744,-0.589,available,available,,False,False,True,
Ir110,H2O,beef_vdw,-1.01,-0.686,-0.599,available,available,,False,False,True,
Ir110,H2S,pbe,-2.79,-2.712,-2.629,available,available,,False,False,True,
Ir110,H2S,pbe_d3,-2.79,-3.161,-3.036,available,available,,False,False,True,
Ir110,H2S,r2scan,-2.79,-2.868,-2.618,available,available,,False,False,True,
Ir110,H2S,beef_vdw,-2.79,-2.759,-2.667,available,available,,False,False,True,
Ir110,N2,pbe,-0.8,-1.099,-1.022,available,available,,False,False,True,
Ir110,N2,pbe_d3,-0.8,-1.34,-1.224,available,available,,False,False,True,
Ir110,N2,r2scan,-0.8,,-0.978,unconverged,available,,False,False,True,
Ir110,N2,beef_vdw,-0.8,-1.08,-1.035,available,available,,False,False,True,
Ir110,NH3,pbe,-1.64,-1.221,-1.153,available,available,,False,False,True,
Ir110,NH3,pbe_d3,-1.64,-1.509,-1.421,available,available,,False,False,True,
Ir110,NH3,r2scan,-1.64,-1.321,-1.195,available,available,,False,False,True,
Ir110,NH3,beef_vdw,-1.64,-1.305,-1.219,available,available,,False,False,True,
Ir110,NO,pbe,-3.11,-3.261,-3.178,available,available,,False,False,True,
Ir110,NO,pbe_d3,-3.11,-3.463,-3.365,available,available,,False,False,True,
Ir110,NO,r2scan,-3.11,,,unconverged,reference_unavailable,,False,False,True,
Ir110,NO,beef_vdw,-3.11,-9.826,-9.725,available; energy review,available; energy review,,True,True,True,
Ir110,SO2,pbe,-2.39,-2.382,-2.275,available,available,,False,False,True,
Ir110,SO2,pbe_d3,-2.39,-2.915,-2.787,available,available,,False,False,True,
Ir110,SO2,r2scan,-2.39,-2.696,-2.502,available,available,,False,False,True,
Ir110,SO2,beef_vdw,-2.39,-2.49,-2.406,available,available,,False,False,True,
Ir110,acetaldehyde,pbe,-0.84,-0.788,-0.705,available,available,,False,False,True,
Ir110,acetaldehyde,pbe_d3,-0.84,-1.117,-0.99,available,available,,False,False,True,
Ir110,acetaldehyde,r2scan,-0.84,-0.868,-0.77,available,available,,False,False,True,
Ir110,acetaldehyde,beef_vdw,-0.84,-0.95,-0.902,available,available,,False,False,True,
Ir110,acetic_acid,pbe,-0.95,,,unconverged,reference_unavailable,,False,False,True,
Ir110,acetic_acid,pbe_d3,-0.95,,,unconverged,reference_unavailable,,False,False,True,
Ir110,acetic_acid,r2scan,-0.95,-1.089,-0.856,available,available,,False,False,True,
Ir110,acetic_acid,beef_vdw,-0.95,-1.107,-1.017,available,available,,False,False,True,
Ir110,ethane,pbe,-0.51,-0.079,-0.021,available,available,,False,False,True,
Ir110,ethane,pbe_d3,-0.51,-0.632,-0.373,available,available,,False,False,True,
Ir110,ethane,r2scan,-0.51,-0.188,-0.112,available,available,,False,False,True,
Ir110,ethane,beef_vdw,-0.51,-0.412,-0.367,available,available,,False,False,True,
Ir110,ethanol,pbe,-0.95,-0.701,-0.631,available,available,,False,False,True,
Ir110,ethanol,pbe_d3,-0.95,-1.211,-1.095,available,available,,False,False,True,
Ir110,ethanol,r2scan,-0.95,-0.879,-0.743,available,available,,False,False,True,
Ir110,ethanol,beef_vdw,-0.95,-1.023,-0.943,available,available,,False,False,True,
Ir110,ethene,pbe,-2.25,-1.804,-1.601,available,available,,False,False,True,
Ir110,ethene,pbe_d3,-2.25,-2.185,-2.008,available,available,,False,False,True,
Ir110,ethene,r2scan,-2.25,-1.878,-1.706,available,available,,False,False,True,
Ir110,ethene,beef_vdw,-2.25,-1.876,-1.725,available,available,,False,False,True,
Ir110,formaldehyde,pbe,-2.04,-1.86,,available,complex_unconverged,,False,False,True,
Ir110,formaldehyde,pbe_d3,-2.04,-2.156,,available,complex_unconverged,,False,False,True,
Ir110,formaldehyde,r2scan,-2.04,-1.885,-1.701,available,available,,False,False,True,
Ir110,formaldehyde,beef_vdw,-2.04,-1.872,-1.668,available,available,,False,False,True,
Ir110,formic_acid,pbe,-1.08,-0.866,-0.517,available,available,,False,False,True,
Ir110,formic_acid,pbe_d3,-1.08,-1.266,-0.872,available,available,,False,False,True,
Ir110,formic_acid,r2scan,-1.08,,-0.612,unconverged,available,,False,False,True,
Ir110,formic_acid,beef_vdw,-1.08,-1.035,-0.647,available,available,,False,False,True,
Ir110,methane,pbe,-0.6,-0.026,0.025,available,available,,False,False,True,
Ir110,methane,pbe_d3,-0.6,-0.246,-0.154,available,available,,False,False,True,
Ir110,methane,r2scan,-0.6,-0.095,-0.015,available,available,,False,False,True,
Ir110,methane,beef_vdw,-0.6,-0.23,-0.198,available,available,,False,False,True,
Ir110,methanol,pbe,-0.9,-0.683,-0.607,available,available,,False,False,True,
Ir110,methanol,pbe_d3,-0.9,-1.077,-0.954,available,available,,False,False,True,
Ir110,methanol,r2scan,-0.9,-0.828,-0.676,available,available,,False,False,True,
Ir110,methanol,beef_vdw,-0.9,-0.893,-0.813,available,available,,False,False,True,
Ir111,CH3,pbe,-2.61,-1.838,-1.796,available,available,,False,False,True,
Ir111,CH3,pbe_d3,-2.61,-2.141,-1.91,available,available,,False,False,True,
Ir111,CH3,r2scan,-2.61,-1.807,-1.607,available,available,,False,False,True,
Ir111,CH3,beef_vdw,-2.61,-1.941,-1.909,available,available,,False,False,True,
Ir111,CO,pbe,-2.4,-1.611,-1.532,available,available,,False,False,True,
Ir111,CO,pbe_d3,-2.4,-1.859,-1.557,available,available,,False,False,True,
Ir111,CO,r2scan,-2.4,,-1.395,unconverged,available,,False,False,True,
Ir111,CO,beef_vdw,-2.4,-1.55,-1.493,available,available,,False,False,True,
Ir111,CO2,pbe,-0.4,-0.006,0.047,available,available,,False,False,True,
Ir111,CO2,pbe_d3,-0.4,,,unconverged,reference_unavailable,,False,False,True,
Ir111,CO2,r2scan,-0.4,-0.081,0.146,available,available,,False,False,True,
Ir111,CO2,beef_vdw,-0.4,-0.26,-0.245,available,available,,False,False,True,
Ir111,DME,pbe,-0.43,-0.208,-0.167,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE,False,False,True,
Ir111,DME,pbe_d3,-0.43,-0.769,-0.535,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE_D3,False,False,True,
Ir111,DME,r2scan,-0.43,,-0.283,refs unverified,available,,False,False,True,
Ir111,DME,beef_vdw,-0.43,-0.626,-0.587,available,available,,False,False,True,
