surface,molecule,method,status,source_path,atom,label,element,metal_atom,metal_label,distance_A,contact_candidate
Ir111,methane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/PBE/CONTCAR,67,H4,H,53,Ir54,3.264979,False
Ir111,methane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/PBE/CONTCAR,66,H3,H,49,Ir50,3.642155,False
Ir111,methane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/PBE/CONTCAR,65,H2,H,50,Ir51,3.643702,False
Ir111,methane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/PBE/CONTCAR,64,C1,C,53,Ir54,3.792602,False
Ir111,methane,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/PBE/CONTCAR,68,H5,H,53,Ir54,4.852628,False
Ir111,methane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/PBE_D3/CONTCAR,67,H4,H,53,Ir54,3.038511,False
Ir111,methane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/PBE_D3/CONTCAR,66,H3,H,49,Ir50,3.287672,False
Ir111,methane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/PBE_D3/CONTCAR,65,H2,H,50,Ir51,3.290555,False
Ir111,methane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/PBE_D3/CONTCAR,64,C1,C,53,Ir54,3.457103,False
Ir111,methane,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/PBE_D3/CONTCAR,68,H5,H,53,Ir54,4.53644,False
Ir111,methane,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/r2scan/CONTCAR,67,H4,H,53,Ir54,3.035613,False
Ir111,methane,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/r2scan/CONTCAR,66,H3,H,49,Ir50,3.29828,False
Ir111,methane,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/r2scan/CONTCAR,65,H2,H,50,Ir51,3.300209,False
Ir111,methane,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/r2scan/CONTCAR,64,C1,C,53,Ir54,3.453578,False
Ir111,methane,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/r2scan/CONTCAR,68,H5,H,53,Ir54,4.525579,False
Ir111,methane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/beef_vdw/CONTCAR,67,H4,H,53,Ir54,3.229438,False
Ir111,methane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/beef_vdw/CONTCAR,66,H3,H,49,Ir50,3.592835,False
Ir111,methane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/beef_vdw/CONTCAR,65,H2,H,50,Ir51,3.593843,False
Ir111,methane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/beef_vdw/CONTCAR,64,C1,C,53,Ir54,3.734769,False
Ir111,methane,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH4_Ir111/beef_vdw/CONTCAR,68,H5,H,53,Ir54,4.790926,False
Ir111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ir111_methanol_sevennet_omni.cif,65,O2,O,53,Ir54,2.245826,True
Ir111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ir111_methanol_sevennet_omni.cif,67,H4,H,53,Ir54,2.617045,False
Ir111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ir111_methanol_sevennet_omni.cif,69,H6,H,49,Ir50,3.064595,False
Ir111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ir111_methanol_sevennet_omni.cif,66,H3,H,50,Ir51,3.104167,False
Ir111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ir111_methanol_sevennet_omni.cif,64,C1,C,53,Ir54,3.254934,False
Ir111,methanol,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Ir111_methanol_sevennet_omni.cif,68,H5,H,53,Ir54,4.18898,False
Ir111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE/CONTCAR,65,O2,O,53,Ir54,2.300819,True
Ir111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE/CONTCAR,67,H4,H,53,Ir54,2.633296,False
Ir111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE/CONTCAR,69,H6,H,49,Ir50,3.080113,False
Ir111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE/CONTCAR,66,H3,H,50,Ir51,3.133593,False
Ir111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE/CONTCAR,64,C1,C,53,Ir54,3.297941,False
Ir111,methanol,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE/CONTCAR,68,H5,H,53,Ir54,4.244483,False
Ir111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE_D3/CONTCAR,65,O2,O,53,Ir54,2.297796,True
Ir111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE_D3/CONTCAR,67,H4,H,53,Ir54,2.625489,False
Ir111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE_D3/CONTCAR,69,H6,H,49,Ir50,3.065315,False
Ir111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE_D3/CONTCAR,66,H3,H,50,Ir51,3.141753,False
Ir111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE_D3/CONTCAR,64,C1,C,53,Ir54,3.296104,False
Ir111,methanol,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/PBE_D3/CONTCAR,68,H5,H,53,Ir54,4.244226,False
Ir111,methanol,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/r2scan/CONTCAR,65,O2,O,53,Ir54,2.276364,True
Ir111,methanol,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/r2scan/CONTCAR,67,H4,H,53,Ir54,2.636024,False
Ir111,methanol,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/r2scan/CONTCAR,69,H6,H,49,Ir50,3.100906,False
Ir111,methanol,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/r2scan/CONTCAR,66,H3,H,50,Ir51,3.160969,False
Ir111,methanol,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/r2scan/CONTCAR,64,C1,C,53,Ir54,3.295695,False
Ir111,methanol,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/r2scan/CONTCAR,68,H5,H,53,Ir54,4.229911,False
Ir111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/beef_vdw/CONTCAR,65,O2,O,53,Ir54,2.375229,True
Ir111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/beef_vdw/CONTCAR,67,H4,H,53,Ir54,2.704449,False
Ir111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/beef_vdw/CONTCAR,69,H6,H,49,Ir50,3.085996,False
Ir111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/beef_vdw/CONTCAR,66,H3,H,50,Ir51,3.173595,False
Ir111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/beef_vdw/CONTCAR,64,C1,C,53,Ir54,3.341831,False
Ir111,methanol,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OH_Ir111/beef_vdw/CONTCAR,68,H5,H,53,Ir54,4.300493,False
Pd100,CH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_CH3_sevennet_omni.cif,36,C1,C,34,Pd35,2.033114,True
Pd100,CH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_CH3_sevennet_omni.cif,39,H4,H,34,Pd35,2.542582,False
Pd100,CH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_CH3_sevennet_omni.cif,38,H3,H,34,Pd35,2.554689,False
Pd100,CH3,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_CH3_sevennet_omni.cif,37,H2,H,34,Pd35,2.617628,False
Pd100,CH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/PBE/CONTCAR,36,C1,C,34,Pd35,2.040793,True
Pd100,CH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/PBE/CONTCAR,39,H4,H,34,Pd35,2.568132,False
Pd100,CH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/PBE/CONTCAR,38,H3,H,34,Pd35,2.580238,False
Pd100,CH3,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/PBE/CONTCAR,37,H2,H,34,Pd35,2.611304,False
Pd100,CH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/PBE_D3/CONTCAR,36,C1,C,34,Pd35,2.047491,True
Pd100,CH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/PBE_D3/CONTCAR,39,H4,H,34,Pd35,2.57213,False
Pd100,CH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/PBE_D3/CONTCAR,38,H3,H,34,Pd35,2.583426,False
Pd100,CH3,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/PBE_D3/CONTCAR,37,H2,H,34,Pd35,2.624926,False
Pd100,CH3,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/r2scan/CONTCAR,36,C1,C,34,Pd35,2.029611,True
Pd100,CH3,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/r2scan/CONTCAR,39,H4,H,34,Pd35,2.555407,False
Pd100,CH3,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/r2scan/CONTCAR,38,H3,H,34,Pd35,2.56598,False
Pd100,CH3,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/r2scan/CONTCAR,37,H2,H,34,Pd35,2.607226,False
Pd100,CH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/beef_vdw/CONTCAR,36,C1,C,34,Pd35,2.051732,True
Pd100,CH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/beef_vdw/CONTCAR,39,H4,H,34,Pd35,2.57345,False
Pd100,CH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/beef_vdw/CONTCAR,38,H3,H,34,Pd35,2.582386,False
Pd100,CH3,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3_Pd100/beef_vdw/CONTCAR,37,H2,H,34,Pd35,2.615125,False
Pd100,CO,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_CO_sevennet_omni.cif,37,C2,C,31,Pd32,1.978792,True
Pd100,CO,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_CO_sevennet_omni.cif,36,O1,O,31,Pd32,2.949718,False
Pd100,CO,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pd100/PBE/CONTCAR,37,C2,C,31,Pd32,1.987239,True
Pd100,CO,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pd100/PBE/CONTCAR,36,O1,O,31,Pd32,2.953348,False
Pd100,CO,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pd100/PBE_D3/CONTCAR,37,C2,C,31,Pd32,1.992545,True
Pd100,CO,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pd100/PBE_D3/CONTCAR,36,O1,O,31,Pd32,2.958717,False
Pd100,CO,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pd100/r2scan/CONTCAR,37,C2,C,31,Pd32,1.984778,True
Pd100,CO,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pd100/r2scan/CONTCAR,36,O1,O,31,Pd32,2.941854,False
Pd100,CO,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pd100/beef_vdw/CONTCAR,37,C2,C,31,Pd32,1.996481,True
Pd100,CO,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO_Pd100/beef_vdw/CONTCAR,36,O1,O,31,Pd32,2.959977,False
Pd100,CO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_CO2_sevennet_omni.cif,66,O3,O,58,Pd59,3.266581,False
Pd100,CO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_CO2_sevennet_omni.cif,64,O1,O,54,Pd55,3.286889,False
Pd100,CO2,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_CO2_sevennet_omni.cif,65,C2,C,58,Pd59,3.519994,False
Pd100,CO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/PBE/CONTCAR,65,O2,O,58,Pd59,3.286612,False
Pd100,CO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/PBE/CONTCAR,64,O1,O,54,Pd55,3.307786,False
Pd100,CO2,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/PBE/CONTCAR,66,C3,C,58,Pd59,3.556639,False
Pd100,CO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/PBE_D3/CONTCAR,65,O2,O,58,Pd59,3.147978,False
Pd100,CO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/PBE_D3/CONTCAR,64,O1,O,54,Pd55,3.159188,False
Pd100,CO2,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/PBE_D3/CONTCAR,66,C3,C,58,Pd59,3.421556,False
Pd100,CO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/r2scan/CONTCAR,65,O2,O,58,Pd59,3.28159,False
Pd100,CO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/r2scan/CONTCAR,64,O1,O,54,Pd55,3.301751,False
Pd100,CO2,r2scan,unfinished,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/r2scan/CONTCAR,66,C3,C,58,Pd59,3.568052,False
Pd100,CO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/beef_vdw/CONTCAR,65,O2,O,58,Pd59,3.221632,False
Pd100,CO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/beef_vdw/CONTCAR,64,O1,O,54,Pd55,3.242343,False
Pd100,CO2,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CO2_Pd100/beef_vdw/CONTCAR,66,C3,C,58,Pd59,3.50222,False
Pd100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_DME_sevennet_omni.cif,37,O2,O,31,Pd32,2.266971,True
Pd100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_DME_sevennet_omni.cif,42,H7,H,32,Pd33,2.892098,False
Pd100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_DME_sevennet_omni.cif,40,H5,H,33,Pd34,2.98188,False
Pd100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_DME_sevennet_omni.cif,43,H8,H,28,Pd29,2.995239,False
Pd100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_DME_sevennet_omni.cif,41,H6,H,30,Pd31,3.019228,False
Pd100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_DME_sevennet_omni.cif,38,C3,C,31,Pd32,3.108331,False
Pd100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_DME_sevennet_omni.cif,36,C1,C,31,Pd32,3.110208,False
Pd100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_DME_sevennet_omni.cif,39,H4,H,31,Pd32,4.104681,False
Pd100,DME,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_DME_sevennet_omni.cif,44,H9,H,31,Pd32,4.108097,False
Pd100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE/CONTCAR,38,O3,O,31,Pd32,2.397228,True
Pd100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE/CONTCAR,42,H7,H,32,Pd33,3.120462,False
Pd100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE/CONTCAR,40,H5,H,30,Pd31,3.230032,False
Pd100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE/CONTCAR,43,H8,H,28,Pd29,3.244724,False
Pd100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE/CONTCAR,41,H6,H,30,Pd31,3.25648,False
Pd100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE/CONTCAR,37,C2,C,31,Pd32,3.296609,False
Pd100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE/CONTCAR,36,C1,C,31,Pd32,3.31087,False
Pd100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE/CONTCAR,44,H9,H,31,Pd32,4.276148,False
Pd100,DME,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE/CONTCAR,39,H4,H,31,Pd32,4.285567,False
Pd100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE_D3/CONTCAR,38,O3,O,31,Pd32,2.350343,True
Pd100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE_D3/CONTCAR,42,H7,H,32,Pd33,2.969556,False
Pd100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE_D3/CONTCAR,40,H5,H,33,Pd34,3.069889,False
Pd100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE_D3/CONTCAR,43,H8,H,28,Pd29,3.086541,False
Pd100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE_D3/CONTCAR,41,H6,H,30,Pd31,3.109921,False
Pd100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE_D3/CONTCAR,37,C2,C,31,Pd32,3.214092,False
Pd100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE_D3/CONTCAR,36,C1,C,31,Pd32,3.220086,False
Pd100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE_D3/CONTCAR,44,H9,H,31,Pd32,4.212941,False
Pd100,DME,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/PBE_D3/CONTCAR,39,H4,H,31,Pd32,4.214396,False
Pd100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/r2scan/CONTCAR,38,O3,O,31,Pd32,2.31585,True
Pd100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/r2scan/CONTCAR,42,H7,H,32,Pd33,2.962814,False
Pd100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/r2scan/CONTCAR,40,H5,H,30,Pd31,3.056234,False
Pd100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/r2scan/CONTCAR,43,H8,H,28,Pd29,3.072333,False
Pd100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/r2scan/CONTCAR,41,H6,H,30,Pd31,3.090533,False
Pd100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/r2scan/CONTCAR,37,C2,C,31,Pd32,3.180969,False
Pd100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/r2scan/CONTCAR,36,C1,C,31,Pd32,3.187082,False
Pd100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/r2scan/CONTCAR,44,H9,H,31,Pd32,4.171822,False
Pd100,DME,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/r2scan/CONTCAR,39,H4,H,31,Pd32,4.173568,False
Pd100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/beef_vdw/CONTCAR,38,O3,O,31,Pd32,2.436962,True
Pd100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/beef_vdw/CONTCAR,42,H7,H,32,Pd33,3.087058,False
Pd100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/beef_vdw/CONTCAR,43,H8,H,28,Pd29,3.179805,False
Pd100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/beef_vdw/CONTCAR,41,H6,H,30,Pd31,3.193179,False
Pd100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/beef_vdw/CONTCAR,40,H5,H,33,Pd34,3.206159,False
Pd100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/beef_vdw/CONTCAR,37,C2,C,31,Pd32,3.307879,False
Pd100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/beef_vdw/CONTCAR,36,C1,C,31,Pd32,3.317473,False
Pd100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/beef_vdw/CONTCAR,44,H9,H,31,Pd32,4.297183,False
Pd100,DME,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/CH3OCH3_Pd100/beef_vdw/CONTCAR,39,H4,H,31,Pd32,4.302937,False
Pd100,H2O,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_H2O_sevennet_omni.cif,36,O1,O,31,Pd32,2.301474,True
Pd100,H2O,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_H2O_sevennet_omni.cif,37,H2,H,28,Pd29,2.554586,False
Pd100,H2O,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_H2O_sevennet_omni.cif,38,H3,H,31,Pd32,2.591127,False
Pd100,H2O,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/PBE/CONTCAR,36,O1,O,31,Pd32,2.368497,True
Pd100,H2O,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/PBE/CONTCAR,37,H2,H,31,Pd32,2.643023,False
Pd100,H2O,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/PBE/CONTCAR,38,H3,H,31,Pd32,2.670745,False
Pd100,H2O,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/PBE_D3/CONTCAR,36,O1,O,31,Pd32,2.355989,True
Pd100,H2O,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/PBE_D3/CONTCAR,37,H2,H,28,Pd29,2.636628,False
Pd100,H2O,pbe_d3,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/PBE_D3/CONTCAR,38,H3,H,31,Pd32,2.667698,False
Pd100,H2O,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/r2scan/CONTCAR,36,O1,O,31,Pd32,2.351284,True
Pd100,H2O,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/r2scan/CONTCAR,37,H2,H,28,Pd29,2.653603,False
Pd100,H2O,r2scan,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/r2scan/CONTCAR,38,H3,H,31,Pd32,2.681686,False
Pd100,H2O,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/beef_vdw/CONTCAR,36,O1,O,31,Pd32,2.480802,True
Pd100,H2O,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/beef_vdw/CONTCAR,37,H2,H,31,Pd32,2.816585,False
Pd100,H2O,beef_vdw,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2O_Pd100/beef_vdw/CONTCAR,38,H3,H,31,Pd32,2.830397,False
Pd100,H2S,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_H2S_sevennet_omni.cif,37,H2,H,31,Pd32,1.887343,True
Pd100,H2S,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_H2S_sevennet_omni.cif,38,H3,H,35,Pd36,1.907853,True
Pd100,H2S,mlip,relaxed,/global/u1/j/jcho5/projects/bond-distance-review/Pd100_H2S_sevennet_omni.cif,36,S1,S,34,Pd35,2.285055,True
Pd100,H2S,pbe,converged,/pscratch/sd/j/jcho5/VASP/dft_jobs/H2S_Pd100/PBE/CONTCAR,37,H2,H,31,Pd32,1.972628,True
